bin	feature	bin.event	locus	locus_overlap	gene_coordinates	start	end	length	bin.logFC	bin.pvalue	bin.fdr	J3	J3.multiplicity	junction.logFC	junction.log.mean	junction.pvalue	junction.fdr	junction.dPIR	junction.dPIN	junction.uniformity	countsJ1.col_16	countsJ1.col_23	countsJ2.col_16	countsJ2.col_23	countsJ3.col_16	countsJ3.col_23
AT4G19020:I005	I	-	AT4G19020	-	4:10414526-10421209	10416805	10416982	178	-1.86661973458756	0.000167435957045607	0.0684515788988097	4.10416804.10416983	No	0.0680535718885285	6.09099453222059	0.646909664404489	1	-0.0355723551982459	NA	NA	0.666666666666667	1.66666666666667	0	4	69	67.3333333333333
AT4G19200:I001	I	-	AT4G19200	-	4:10498876-10500722	10498960	10499258	299	0.588834486645265	0.000906570458396373	0.180669572977679	4.10498959.10499259	No	-0.0903325651833882	8.07146236255662	0.365574725736955	1	0.0466593469240509	NA	NA	14.3333333333333	2.66666666666667	32.6666666666667	11	294.333333333333	243.666666666667
AT4G19410:E002	E	-	AT4G19410	AT4G19400	4:10580893-10585861	10581843	10581914	72	-0.892339300821018	9.65630123037913e-12	7.6299179152694e-08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT4G19410:I013	I	-	AT4G19410	AT4G19400	4:10580893-10585861	10584768	10585627	860	-0.546264733403277	7.65734430036917e-05	0.0406728475057094	4.10584767.10585628	No	0.0258666428817555	8.89178370321831	0.774307408728458	1	-0.0137578108166343	NA	NA	8.33333333333333	5	10.6666666666667	21	543	407
AT4G19530:I001	I	-	AT4G19530	-	4:10651744-10657282	10652432	10653706	1275	-0.72086976406009	9.25446067536379e-06	0.00954366577342552	4.10652431.10653707	No	0.0717150354417823	7.80628108870629	0.492919709701367	1	-0.0359785142393838	NA	NA	4	16.3333333333333	2.66666666666667	17	165.333333333333	282.333333333333
AT4G19530:I002	I	-	AT4G19530	-	4:10651744-10657282	10654905	10655000	96	-0.655327297894766	0.000106171583325711	0.0516280756073183	4.10654904.10655001	No	0.0978962576700937	7.91189127666688	0.337590446801089	1	-0.0491940776078468	NA	NA	10.6666666666667	33.3333333333333	10.3333333333333	32.3333333333333	190.666666666667	291
AT4G20260:E006	E	Alt3ss	AT4G20260	-	4:10940746-10943561	10942210	10942212	3	-1.10787733730075	1.37570502919068e-09	4.89560267649198e-06	4.10942121.10942213	No	-0.000128068316354465	10.1836353814732	0.998452530520987	0.999998295538406	NA	0	NA	0	0	0	0	1071.66666666667	1254.33333333333
AT4G20260:I001	I	-	AT4G20260	-	4:10940746-10943561	10940827	10941547	721	-1.17329708823762	3.0009001461206e-19	1.17469485994854e-14	4.10940826.10941548	No	0.0585549589478589	9.99647348873323	0.482582018266367	1	-0.0301431208304652	NA	NA	11.3333333333333	70.3333333333333	7.33333333333333	21.6666666666667	938.666666666667	1104.33333333333
AT4G20260:I004	I	-	AT4G20260	-	4:10940746-10943561	10941704	10942031	328	-1.12599093047722	1.40594280319697e-21	2.20141118181778e-16	4.10941703.10942032	No	0.0579083341396043	10.095177217042	0.484967946430964	1	-0.0288790261702759	NA	NA	6.66666666666667	34.3333333333333	6.66666666666667	56.3333333333333	964.666666666667	1223
AT4G20260:I005	I	-	AT4G20260	-	4:10940746-10943561	10942122	10942209	88	-1.13993065132149	5.90292578669211e-16	1.0269713519494e-11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT4G20260:I007	I	-	AT4G20260	-	4:10940746-10943561	10942298	10942835	538	-1.1090836543105	2.6315170408092e-19	1.17469485994854e-14	4.10942297.10942836	No	0.0568593603823171	10.3022581147472	0.488443716000961	1	-0.0284755648925033	NA	NA	8.66666666666667	52.6666666666667	15	53	1197.33333333333	1328
AT4G21750:I002	I	-	AT4G21750	-	4:11555186-11560733	11556190	11556838	649	-0.554635833239054	0.000411751216707981	0.116737634098295	4.11556189.11556839	No	0.270964216034273	2.84130225398094	0.551126020525798	1	-0.099067599067599	NA	NA	4.33333333333333	13	3.66666666666667	11.6666666666667	4.66666666666667	9.66666666666667
AT4G21760:I011	I	-	AT4G21760	-	4:11561229-11563950	11563566	11563639	74	0.700772360064129	1.88741755697331e-10	9.8509984551108e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT4G21770:I001	I	-	AT4G21770	-	4:11563517-11566357	11563833	11563973	141	-1.05234583813333	1.0232020118611e-06	0.00153241162938421	4.11563832.11563974	No	0.220107761051825	6.7279204545632	0.0842072299471798	1	-0.107472823356843	NA	NA	8.66666666666667	36.3333333333333	0.666666666666667	4	99.6666666666667	112.333333333333
AT4G21910:E004	E	IR	AT4G21910	-	4:11625362-11631078	11625743	11625821	79	-1.08652994273	0.000125240568899352	0.0574653496528293	4.11625742.11625822	No	0.0857457749761341	6.15987133677839	0.563087357327077	1	-0.0390428706030151	NA	NA	3.33333333333333	9.33333333333333	1.33333333333333	3.33333333333333	64	79
AT4G21990:I004	I	-	AT4G21990	-	4:11657008-11659167	11658753	11658894	142	-1.32470535168508	3.44226929721614e-06	0.00431189667431045	4.11658752.11658895	No	0.0955558736472852	7.31741261376487	0.389510932549505	1	-0.0443001880725596	NA	NA	1.66666666666667	14.6666666666667	3.33333333333333	6.66666666666667	153	166
AT4G22753:E002	E	-	AT4G22753	AT4G22750	4:11949164-11953648	11951147	11951314	168	0.306009013067438	0.000145905248604774	0.0624199396756471	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT4G22890:E003	E	Alt3ss*	AT4G22890	-	4:12006986-12009520	12007782	12007787	6	0.0552620088694181	0.402611264641013	0.999995054331151	4.12007355.12007791;4.12007355.12007788	Yes	-0.724553295352029	6.31590430725959	1.08168700172391e-06	0.00244136756289086	NA	0.0302529596508621	NA	1369	1929	0	0	39.6666666666667	119.666666666667
AT4G22890:E014	E	Alt3ss	AT4G22890	-	4:12006986-12009520	12009258	12009261	4	-0.218566353145041	0.000435658431507326	0.121279698662999	4.12009185.12009262	No	0.171565342836116	7.07503339170882	0.131539634079959	0.999998295538406	NA	-0.0168489385547514	NA	897.333333333333	1651	0	0	107	162.666666666667
AT4G22890:I010	I	-	AT4G22890	-	4:12006986-12009520	12009029	12009105	77	-0.93177836966071	2.4093422024685e-07	0.000435992382427125	4.12009028.12009106	No	0.0203673108097195	10.5755392468345	0.801957250062215	1	-0.00965560399591934	NA	NA	7.33333333333333	32	9.33333333333333	33	1153.33333333333	1898.66666666667
AT4G23040:I006	I	-	AT4G23040	-	4:12075551-12078742	12077173	12077257	85	2.47432721826596	0.000781128165124759	0.163295416511441	4.12077172.12077258	No	-0.110228516759896	5.64865717603855	0.503473978324327	1	0.0503274302193626	NA	NA	4	0.333333333333333	1.66666666666667	0	50	50.3333333333333
AT4G23250:E009	E	-	AT4G23250	-	4:12162004-12167026	12165429	12165639	211	-0.114762635567546	0.429238479417115	0.999995054331151	4.12165333.12165729	No	4.45541439764444	2.27301849440642	2.24305894364445e-09	1.84155139273209e-06	NA	-0.29	NA	29.3333333333333	27	18	42.6666666666667	9.66666666666667	0
AT4G23570:I004	I	-	AT4G23570	-	4:12299823-12302719	12300823	12301009	187	1.01508331298809	0.000212166654801479	0.0789977292492837	4.12300822.12301010	No	-0.129080284299208	6.74819284958946	0.298496811583269	1	0.0645289941772354	NA	NA	9.33333333333333	2	12	1	122	93
AT4G23570:I007	I	-	AT4G23570	-	4:12299823-12302719	12301557	12301638	82	1.22603795856926	0.000422576772217101	0.119004763339895	4.12301556.12301639	No	-0.139976910799218	6.67478076296963	0.271298171903989	1	0.0702665903130906	NA	NA	13.6666666666667	2.33333333333333	9.33333333333333	0.666666666666667	119.666666666667	84.6666666666667
AT4G23730:I001	I	-	AT4G23730	-	4:12362484-12365098	12363069	12363544	476	-0.546966383766641	0.000375835895281168	0.109382915701171	4.12363068.12363545	No	0.0227506943592709	6.20945336562895	0.877033882572889	1	-0.00808817347981718	NA	NA	4	7.33333333333333	6.33333333333333	9.66666666666667	59.6666666666667	88.3333333333333
AT4G23820:I004	I	-	AT4G23820	-	4:12397038-12400091	12398619	12399720	1102	-0.768515509271847	8.52641329124325e-11	5.1348356412676e-07	4.12398618.12399721	No	0.0471919502651712	8.74875192537281	0.605666014856395	1	-0.0228475898578991	NA	NA	8.33333333333333	22	5	12.6666666666667	425	435.333333333333
AT4G24380:I001	I	-	AT4G24380	-	4:12612535-12613719	12612779	12612854	76	1.56429876111092	2.63713667402276e-06	0.00341256382877529	4.12612778.12612855	No	-0.532949055175724	5.37503943134692	0.0041859840950787	1	0.254835111644254	NA	NA	18.6666666666667	4	16.3333333333333	1.33333333333333	38.6666666666667	44.3333333333333
AT4G24550:I005	I	-	AT4G24550	-	4:12675734-12679040	12677075	12677263	189	-1.19796495339287	2.73436966279233e-05	0.0200853847726887	4.12677074.12677264	No	0.0709919591440471	6.98868468677217	0.549726395810162	1	-0.0347319391999387	NA	NA	2.66666666666667	9.66666666666667	2.33333333333333	5	126	128
AT4G24820:I001	I	-	AT4G24820	-	4:12789030-12792722	12789051	12790316	1266	-0.248791700828569	0.000505818695418362	0.13026412090446	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT4G25080:E007	E	Alt3ss*	AT4G25080	-	4:12876846-12878651	12878339	12878381	43	-0.311340462465353	2.06015375890329e-05	0.0167096252783372	4.12878145.12878385;4.12878145.12878382	Yes	0.256393581229187	8.36340473086352	0.00708219774212637	0.962565673258679	NA	-0.106904830554629	NA	385.333333333333	492.333333333333	0	0	361	297.666666666667
AT4G25080:Io002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.12878145.12878385	No	0.718593033601767	5.78135971352466	1.00377562292847e-05	0.0962788112008455	-0.0850667495565904	NA	NA	567.666666666667	643.333333333333	105	126.333333333333	71.6666666666667	38.3333333333333
AT4G25500:E005	E	ES	AT4G25500	-	4:13024571-13027484	13025600	13025856	257	-0.509456278258847	1.06003170398802e-07	0.000227368087916083	4.13025273.13026056	No	0.176225634029212	7.42066204847272	0.114603918460205	1	NA	-0.0847346506367256	NA	26.3333333333333	36	23.3333333333333	26	210.666666666667	132
AT4G26510:I008	I	-	AT4G26510	-	4:13384062-13388290	13386214	13386396	183	-1.00326399124571	0.000193404834817228	0.075707839077117	4.13386213.13386397	No	0.0712152665963561	7.14805282096481	0.533676593959324	1	-0.0340349534379385	NA	NA	3.66666666666667	6.66666666666667	3	9.66666666666667	146.666666666667	137
AT4G26520:I002	I	-	AT4G26520	-	4:13388386-13390374	13389038	13389169	132	0.221095671050248	0.0255206660628398	0.743718662098156	4.13389037.13389170	No	-0.79281494464241	5.86624861111117	1.1593888394904e-05	0.0962788112008455	0.226429502700689	NA	NA	66	99	66	122	20.6666666666667	96
AT4G26530:E003	E	Alt3ss	AT4G26530	-	4:13391293-13393107	13391486	13391491	6	-0.543637172923741	6.25164470470828e-06	0.00677745599304172	4.13391394.13391492	No	-0.00703946719217519	3.75488750216347	0.953751051616687	0.999998295538406	NA	0.00667970022808739	NA	14.3333333333333	45.3333333333333	0	0	6.33333333333333	20.6666666666667
AT4G26530:I001	I	-	AT4G26530	-	4:13391293-13393107	13391395	13391485	91	-0.448364684369407	0.000760787327149618	0.160327481692813	4.13391394.13391486	No	-0.232098962219009	4.8988532765431	0.311984361074957	1	0.0709603875748076	NA	NA	23.3333333333333	38	28.6666666666667	84	14.3333333333333	45.3333333333333
AT4G26530:I003	I	-	AT4G26530	-	4:13391293-13393107	13391594	13391672	79	-0.572679938809646	0.00053611447417951	0.134278592431618	4.13391593.13391673	No	0.00781832414469547	11.4256530173887	0.921152210224276	1	-0.00396875668228006	NA	NA	10.3333333333333	35.6666666666667	9.66666666666667	27.6666666666667	1996.33333333333	3505.33333333333
AT4G26690:I004	I	-	AT4G26690	-	4:13456434-13460060	13458383	13458474	92	-1.12926516017559	0.00019755363159508	0.0762818894229517	4.13458382.13458475	No	0.0845839083418945	7.35608510561942	0.44222197096485	1	-0.0405354449472097	NA	NA	4.33333333333333	15	4	9	158.333333333333	169.333333333333
AT4G26790:E003	E	IR	AT4G26790	-	4:13487457-13489376	13487739	13487825	87	0.790182938536118	0.00105082009088786	0.193211981170742	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT4G26790:I002	I	-	AT4G26790	-	4:13487457-13489376	13488231	13488332	102	0.908340662381532	0.000639445191595813	0.145835069697134	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT4G27300:I005	I	-	AT4G27300	-	4:13669308-13672348	13670839	13670937	99	3.63919781183352	3.54734387137576e-05	0.0238386075551994	4.13670838.13670938	No	-0.28129098308737	4.50250034052918	0.276774379774288	1	0.13265306122449	NA	NA	5.33333333333333	0	3.33333333333333	0	28.3333333333333	17
AT4G27440:I003	I	-	AT4G27440	-	4:13725546-13727353	13726859	13726951	93	-0.335361938109127	0.000293982700811538	0.0946542316604473	4.13726858.13726952	No	0.0225761723822657	12.1754455913466	0.770333429329334	1	-0.0113740880253765	NA	NA	58	113.333333333333	73.6666666666667	131	4587	4664.33333333333
AT4G27630:I012	I	-	AT4G27630	-	4:13791642-13797147	13795381	13795605	225	-2.60156442609987	0.000521333493509469	0.131872250635952	4.13795380.13795606	No	0.348457336134889	3.34577483684173	0.315250459168217	1	-0.169230769230769	NA	NA	0	2.66666666666667	0	1	11.3333333333333	9
AT4G27820:E012	E	-	AT4G27820	-	4:13857749-13860571	13860292	13860355	64	0.588620378264112	1.00012940400123e-06	0.00152038118397193	4.13860085.13860446	No	-0.937295422636458	5.99246632731459	6.01777658825496e-09	2.47029728947866e-06	NA	0.328218399401645	NA	98.6666666666667	45.3333333333333	101.666666666667	46	45.6666666666667	81.6666666666667
AT4G27820:I004	I	-	AT4G27820	-	4:13857749-13860571	13858615	13858701	87	-0.711173609008558	0.000374801162605141	0.109284899887431	4.13858614.13858702	No	0.202663809673256	6.31891934501502	0.152911698286173	1	-0.10031385011359	NA	NA	3.33333333333333	10.3333333333333	11.3333333333333	23.6666666666667	83	76.6666666666667
AT4G27820:I011	I	-	AT4G27820	-	4:13857749-13860571	13860086	13860291	206	-0.963439683156947	3.77058773940007e-05	0.0244977119355819	4.13860085.13860292	No	0.277635080669286	6.16992500144231	0.0681773471761181	1	-0.136796536796537	NA	NA	0	2.66666666666667	8	16.6666666666667	98.6666666666667	45.3333333333333
AT4G27820:I012	I	-	AT4G27820	-	4:13857749-13860571	13860356	13860445	90	-0.796335108500314	0.000439488593625175	0.1217959017721	4.13860355.13860446	No	0.424314438012281	6.20620038783386	0.0052487347096296	1	-0.206112852664577	NA	NA	7	17.3333333333333	2.33333333333333	13.3333333333333	101.666666666667	46
AT4G27910:I007	I	-	AT4G27910	-	4:13894694-13900474	13896648	13896738	91	3.55362067495339	0.000109303703757445	0.0526605065558061	4.13896647.13896739	No	-0.101728053080878	4.28540221886225	0.7011769704212	1	0.0533333333333333	NA	NA	1.66666666666667	0	1	0	23.6666666666667	15.3333333333333
AT4G28070:I008	I	-	AT4G28070	-	4:13945892-13948627	13947598	13947770	173	1.64497276536576	4.07115471046881e-05	0.0257039247342942	4.13947597.13947771	No	-0.426378294059658	4.02974734339405	0.135102755033803	1	0.212383210152001	NA	NA	7.33333333333333	1.66666666666667	6	0.666666666666667	17	15.6666666666667
AT4G28080:I002	I	-	AT4G28080	-	4:13948603-13957840	13951129	13951808	680	-0.382432391203809	3.1548688819945e-05	0.022052956012224	4.13951128.13951809	No	0.0567889411691311	9.80251636512122	0.4995972846149	1	-0.0267891884010052	NA	NA	20.3333333333333	36	43.3333333333333	77.6666666666667	906.666666666667	879.333333333333
AT4G28080:I009	I	-	AT4G28080	-	4:13948603-13957840	13953694	13953776	83	-0.536955794224729	0.000783421274864039	0.163556426395915	4.13953693.13953777	No	0.0249216354084911	9.66444728454797	0.768781088612362	1	-0.0118055744563596	NA	NA	10	19	9.66666666666667	20.6666666666667	809.666666666667	813.333333333333
AT4G28780:I004	I	-	AT4G28780	-	4:14215545-14217579	14216858	14216926	69	-1.29763213492832	0.000118257638135943	0.0551091152431186	4.14216857.14216927	No	0.0541158238533798	8.13869844368883	0.586627988065009	1	-0.0270574773009992	NA	NA	1.33333333333333	12.6666666666667	1	13.6666666666667	182.666666666667	381
AT4G28910:E004	E	ES*	AT4G28910	-	4:14264067-14266749	14266023	14266105	83	0.410392078627417	0.00216107462295394	0.28268914234545	4.14265757.14266536	No	-0.509920022560882	6.07681559705083	0.000795699672458909	0.0653269431088765	NA	0.190077330548118	NA	63	43.3333333333333	76.6666666666667	58.6666666666667	52.3333333333333	82.6666666666667
AT4G29060:I002	I	-	AT4G29060	-	4:14317256-14321567	14319089	14319459	371	0.432744501280116	2.19424754976929e-06	0.00293652211192586	4.14319088.14319460	No	-0.0741603615811997	10.1133080769709	0.36822724424627	1	0.0382480313218247	NA	NA	198.666666666667	110.666666666667	4.33333333333333	11.3333333333333	1051.33333333333	1164
AT4G29670:I002	I	-	AT4G29670	-	4:14535542-14537250	14536262	14536375	114	1.1190810360244	0.000650360613523631	0.147370209124337	4.14536261.14536376	No	-0.0444370425841161	8.18073798692994	0.646650706733399	1	0.0189908111442809	NA	NA	9.66666666666667	2.66666666666667	6.33333333333333	2.33333333333333	284.333333333333	296
AT4G30210:I004	I	-	AT4G30210	-	4:14796764-14800922	14797720	14797812	93	0.68112008107644	0.000320403397928919	0.0991471218267039	4.14797719.14797813	No	-0.115786444382982	8.06877827798541	0.242497041757636	1	0.0588220930541179	NA	NA	24.6666666666667	5.33333333333333	27.6666666666667	4.33333333333333	304.333333333333	232.666666666667
AT4G30210:I005	I	-	AT4G30210	-	4:14796764-14800922	14797897	14798021	125	0.622908712265158	0.000521208046697611	0.131872250635952	4.14797896.14798022	No	-0.118179464342536	7.53268060066794	0.269530613976736	1	0.0600152253371299	NA	NA	27	4.66666666666667	16	7.66666666666667	203.333333333333	167
AT4G30210:I015	I	-	AT4G30210	-	4:14796764-14800922	14800009	14800086	78	0.735701617821295	0.000630728033201039	0.145421079646915	4.14800008.14800087	No	-0.0757347801023372	8.21107710810861	0.433805096756618	1	0.0367042344701763	NA	NA	16	5.33333333333333	21	5.33333333333333	314.666666666667	278
AT4G30270:I002	I	-	AT4G30270	-	4:14819192-14820592	14820093	14820184	92	-1.77318594013776	0.00036901938188527	0.108406539955373	4.14820092.14820185	No	0.102589020680258	6.4093909361377	0.444207660091386	1	-0.0488757353737323	NA	NA	1.33333333333333	3	0	6.66666666666667	89	81
AT4G30530:I002	I	-	AT4G30530	-	4:14920534-14922494	14921830	14922175	346	0.644002072939193	0.000130712058372591	0.0588517031181678	4.14921829.14922176	No	-0.0534914055675059	8.54174197212203	0.566766313465854	1	0.0272284704989297	NA	NA	15.6666666666667	7.33333333333333	8.66666666666667	5	288	457.333333333333
AT4G31050:I003	I	-	AT4G31050	-	4:15114250-15115633	15115063	15115153	91	-1.37118421080224	0.000656315426778907	0.147439330286391	4.15115062.15115154	No	0.0968684430526193	6.07324898203064	0.518315505411678	1	-0.0483422173053069	NA	NA	1.66666666666667	5	1.66666666666667	7.33333333333333	59.3333333333333	75.3333333333333
AT4G31210:I007	I	-	AT4G31210	-	4:15165156-15172738	15168505	15168594	90	-1.06407688501484	0.000940002964951875	0.183146069212177	4.15168504.15168595	No	0.087618405435503	6.8475793996671	0.483290404608884	1	-0.0451928789461824	NA	NA	1.66666666666667	8	1.66666666666667	11.6666666666667	86.6666666666667	143.666666666667
AT4G31390:I010	I	-	AT4G31390	-	4:15233074-15237109	15235623	15235760	138	-1.60770355344096	0.000361771853693893	0.108149897410659	4.15235622.15235761	No	0.106527777806228	6.25108785433691	0.443153532231952	1	-0.0527516580148159	NA	NA	0.333333333333333	4.33333333333333	0.333333333333333	3.33333333333333	88.3333333333333	64
AT4G31390:I013	I	-	AT4G31390	-	4:15233074-15237109	15236267	15236361	95	-1.92192913684854	0.000118028282357728	0.0551091152431186	4.15236266.15236362	No	0.0469253314910726	6.96000193206808	0.691236389733408	1	-0.0247988435207157	NA	NA	0.333333333333333	3.33333333333333	0.666666666666667	2.33333333333333	151	98
AT4G32460:I001	I	-	AT4G32460	-	4:15662266-15665013	15662283	15662982	700	-0.498058342211831	1.92659093083297e-07	0.000372185738562173	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT4G32520:I001	I	-	AT4G32520	-	4:15689464-15692857	15689917	15690160	244	-0.668900798777941	0.000289020280058429	0.0940842129548206	4.15689916.15690161	No	0.0147599788243919	8.18073798692994	0.879011903367014	1	-0.00673185116206883	NA	NA	2	5.33333333333333	2	3	282	298.333333333333
AT4G32700:I025	I	-	AT4G32700	-	4:15767317-15779697	15779027	15779117	91	-3.9764946900041	1.43106403657708e-05	0.0130270744078985	4.15779026.15779118	No	0.247197331927467	4.68182403997374	0.27409574468277	1	-0.125	NA	NA	0	3	0	4.33333333333333	25.6666666666667	25.6666666666667
